ID	chrom	loc.start	loc.end	num.mark	seg.mean
P-0000270-T01-IM3	7	106509331	128852381	93	-0.571029615660812
P-0000270-T01-IM3	7	131936103	158450965	266	0.164451121578441
P-0000270-T01-IM3	8	565219	145742879	240	0.456841326689361
P-0000270-T01-IM3	9	421980	21968199	141	-0.768647120760912
P-0000270-T01-IM3	9	21968300	139566889	418	-0.200325763380518
P-0000270-T01-IM3	10	1510047	134199200	343	0.00836473225476522
P-0000270-T01-IM3	11	532701	133495663	617	-0.100292630409451
P-0000270-T01-IM3	12	394600	1042063	77	-0.208639506412876
P-0000270-T01-IM3	12	1042300	17903344	90	0.818443898010275
P-0000270-T01-IM3	12	18398098	22968500	73	-0.435616993764785
P-0000270-T01-IM3	12	25362838	112942700	354	0.14698614911884
P-0000270-T01-IM3	12	115109700	115121034	18	1.19161132991897
P-0000270-T01-IM3	12	117839000	133263955	108	-0.44750238075504
P-0000270-T01-IM3	13	21004863	32972807	226	-0.686988462897099
P-0000270-T01-IM3	13	33833810	112722387	210	-0.150532176708918
P-0000270-T01-IM3	14	20085100	36991150	25	0.00507842594581753
P-0000270-T01-IM3	14	38055123	38345849	14	2.2586091341121
P-0000270-T01-IM3	14	46730797	105906000	177	-0.364677673308279
P-0000270-T01-IM3	15	20488892	95792400	257	-0.054879783499407
P-0000270-T01-IM3	15	97476082	99861618	50	3.72103557956592
P-0000270-T01-IM3	16	115041	89883000	479	-0.0345450513946507
P-0000270-T01-IM3	17	114724	41276200	551	-0.466157871682962
P-0000270-T01-IM3	17	41320286	59938966	110	1.41732459121322
P-0000270-T01-IM3	17	62006497	63554591	35	-0.154152382309224
P-0000270-T01-IM3	17	64938342	78796079	56	0.744123050095694
P-0000270-T01-IM3	17	78796191	80783009	56	-0.373024981966558
P-0000270-T01-IM3	18	724330	74387250	187	0.0174794576375774
P-0000270-T01-IM3	19	1206850	58288169	746	0.0437405058363528
P-0000270-T01-IM3	20	345864	62680265	314	-0.0266509039586088
P-0000270-T01-IM3	21	10996089	45660835	173	-0.393008163188496
P-0000270-T01-IM3	22	16346356	49370817	249	-0.0438433401807332
P-0000270-T01-IM3	23	451100	149924700	657	-0.963092775796097
P-0000274-T01-IM3	1	2487950	46743900	431	-0.0993514049870003
P-0000274-T01-IM3	1	50871400	243663200	594	0.351353377258404
P-0000274-T01-IM3	1	243668600	245977996	26	0.0199232647734129
P-0000274-T01-IM3	2	4562400	99204150	427	-0.0363431519441525
P-0000274-T01-IM3	2	99373800	120048712	96	1.01489217950917
P-0000274-T01-IM3	2	122466400	242801100	389	0.161355067409809
P-0000274-T01-IM3	3	1449800	197348786	909	0.0419596447898386
P-0000274-T01-IM3	4	1402580	190262600	533	-0.0457082379816092
P-0000274-T01-IM3	5	218503	4577968	69	-0.291243454290375
P-0000274-T01-IM3	5	5492744	170815100	492	0.332706428643353
P-0000274-T01-IM3	5	170817000	180076500	160	-0.288899621528926
P-0000274-T01-IM3	6	393088	170798821	654	0.331126933820642
P-0000274-T01-IM3	7	1672550	158450965	709	0.192903368597539
P-0000274-T01-IM3	8	565219	145742900	244	0.333136049011715
P-0000274-T01-IM3	9	421860	139566889	569	-0.0921811597236599
P-0000274-T01-IM3	10	1510047	134830712	354	0.171664060268665
P-0000274-T01-IM3	11	532596	133495676	628	0.00399804768812305
P-0000274-T01-IM3	12	394700	12022499	104	0.0884558173030004
P-0000274-T01-IM3	12	12022800	12037466	47	1.43846896967404
P-0000274-T01-IM3	12	12037600	133263955	573	0.318977330428547
P-0000274-T01-IM3	13	21004834	28958955	121	-0.333341385047633
P-0000274-T01-IM3	13	28959199	112722350	318	0.257048390742382
P-0000274-T01-IM3	14	20085000	105906024	218	0.290838770529175
P-0000274-T01-IM3	15	20488870	99861550	306	0.0502859656744171
P-0000274-T01-IM3	16	115072	89882950	483	-0.0918773950471833
P-0000274-T01-IM3	17	114669	41276200	550	-0.22501117544606
P-0000274-T01-IM3	17	41320300	56774236	53	0.677366146399423
P-0000274-T01-IM3	17	56780540	80783009	203	-0.131399783694138
P-0000274-T01-IM3	18	724300	74387300	188	0.381113219762647
P-0000274-T01-IM3	19	1207020	58288300	756	-0.311801995414364
P-0000274-T01-IM3	20	345800	36971100	162	-0.0218570248594613
P-0000274-T01-IM3	20	37606750	62680587	157	1.14510428199155
P-0000274-T01-IM3	21	10996089	45660800	179	0.211091707146765
P-0000274-T01-IM3	22	16346070	49370759	251	-0.181209861984963
P-0000274-T01-IM3	23	451050	149924738	652	-0.501219325164309
P-0000275-T01-IM3	1	2487950	2494694	17	0.0603604774516054
P-0000275-T01-IM3	1	3624259	43812704	358	-0.220410745131029
P-0000275-T01-IM3	1	43814453	162831400	490	0.134446260611525
P-0000275-T01-IM3	1	165044038	190734200	73	-0.436920094511186
P-0000275-T01-IM3	1	193091321	202188616	34	0.165296748186225
P-0000275-T01-IM3	1	202188750	245978141	195	0.48014038658312
P-0000275-T01-IM3	2	4562305	99204200	478	-0.158926262454735
P-0000275-T01-IM3	2	99373720	198261019	288	0.0757053118763746
P-0000275-T01-IM3	2	198261150	242801016	275	-0.0772972215081797
P-0000275-T01-IM3	3	1449872	33432400	101	-0.29136454051065
P-0000275-T01-IM3	3	34786404	46185180	95	0.5995742872274
P-0000275-T01-IM3	3	47058690	52713795	171	-0.414488388774617
P-0000275-T01-IM3	3	55235625	119812400	224	0.193629319653491
P-0000275-T01-IM3	3	123714982	142297700	210	-0.421694146776089
P-0000275-T01-IM3	3	149657046	182698250	102	0.97051667914251
P-0000275-T01-IM3	3	184673200	187304069	38	-0.354761946091462
P-0000275-T01-IM3	3	187304146	197348800	77	1.268254450757
P-0000275-T01-IM3	4	1402600	28204250	50	-0.379169680796639
P-0000275-T01-IM3	4	28400383	55991461	191	-0.0639277827424301
P-0000275-T01-IM3	4	62707491	84406311	85	-0.377749165300384
P-0000275-T01-IM3	4	94653650	157615583	152	-0.104097900813686
P-0000275-T01-IM3	4	157615750	190262598	113	-0.373165342663393
P-0000275-T01-IM3	5	218502	67593363	322	-0.0276212325459926
P-0000275-T01-IM3	5	72671600	176518784	346	-0.33978791061374
P-0000275-T01-IM3	5	176518800	180076460	137	0.022823969813543
P-0000275-T01-IM3	6	393150	398928	10	0.147062762064887
P-0000275-T01-IM3	6	401502	55805140	289	1.08185067149437
P-0000275-T01-IM3	6	58776723	138202258	285	0.0764598802917386
P-0000275-T01-IM3	6	138202557	163528806	152	-0.437121544374832
P-0000275-T01-IM3	6	163529076	170799000	10	-0.194343046753294
P-0000275-T01-IM3	7	1672540	6786582	106	-0.557087195386197
P-0000275-T01-IM3	7	11297930	87601048	256	-0.166424890844191
P-0000275-T01-IM3	7	91179850	158451100	440	0.151642924098871
P-0000275-T01-IM3	8	565219	59790350	151	-0.091912920743492
P-0000275-T01-IM3	8	62114861	145742850	143	0.638913991990375
P-0000275-T01-IM3	9	421980	102136250	429	-0.351140240822506
P-0000275-T01-IM3	9	107040690	138829800	115	0.0839409029979281
P-0000275-T01-IM3	9	139390517	139566823	85	-0.408756822769808
P-0000275-T01-IM3	10	1510172	8097579	10	0.697424679215462
P-0000275-T01-IM3	10	8097950	63852838	177	0.078508135891403
P-0000275-T01-IM3	10	68050459	88679381	69	-0.403017508991057
P-0000275-T01-IM3	10	88681150	90918850	27	0.020550377454818
P-0000275-T01-IM3	10	93878432	134199109	131	0.28932470016111
P-0000275-T01-IM3	11	532602	44368462	110	-0.507721669992385
P-0000275-T01-IM3	11	47286290	69462843	98	0.494674150607109
P-0000275-T01-IM3	11	69463100	118339658	327	-0.0046814796384729
P-0000275-T01-IM3	11	118342357	125497598	135	0.291490261204695
P-0000275-T01-IM3	11	125497800	133495676	33	-0.406497323800198
P-0000275-T01-IM3	12	394612	4554413	95	-0.42958036845963
P-0000275-T01-IM3	12	4947385	31945032	193	0.40053492163857
P-0000275-T01-IM3	12	31950400	133264050	513	-0.17303064334902
P-0000275-T01-IM3	13	21004659	29005171	150	-0.0897144870207099
P-0000275-T01-IM3	13	29005422	34348650	102	0.235318209623611
P-0000275-T01-IM3	13	41032432	55384793	70	-0.329330144746876
P-0000275-T01-IM3	13	67591727	80561550	53	0.281632748977354
P-0000275-T01-IM3	13	87971336	112722350	118	-0.30027073741578
P-0000275-T01-IM3	14	20084442	31375322	15	0.522098912301303
P-0000275-T01-IM3	14	31375400	105905950	236	-0.154765049973596
P-0000275-T01-IM3	15	20488874	42608647	67	-0.38418076606029
P-0000275-T01-IM3	15	45003650	101094335	286	0.180780572091696
P-0000275-T01-IM3	16	115000	11345728	264	-0.27232493631821
P-0000275-T01-IM3	16	11346121	89883003	262	0.115365858188473
P-0000275-T01-IM3	17	114518	80782938	870	0.0508244209117661
P-0000275-T01-IM3	18	724330	2548250	26	-0.502027925569023
P-0000275-T01-IM3	18	7023565	30089563	47	0.405973885516924
P-0000275-T01-IM3	18	31418131	74463373	156	-0.15088300179286
P-0000275-T01-IM3	19	1207008	58288250	809	-0.426915221272462
P-0000275-T01-IM3	20	345864	9561266	24	0.0900831877590099
P-0000275-T01-IM3	20	9561651	41420200	261	-0.201178914394792
P-0000275-T01-IM3	20	41514500	62680627	71	0.411998142076478
P-0000275-T01-IM3	21	10996025	45660835	201	-0.177471672922051
P-0000275-T01-IM3	22	16346072	49370864	282	0.0165713574535934
P-0000275-T01-IM3	23	451150	149924600	678	-0.387428895827224
P-0000276-T01-IM3	1	2487950	120496343	673	0.0040081006407619
P-0000276-T01-IM3	1	120497600	243778495	411	0.359235562561762
P-0000276-T01-IM3	1	243778558	245978038	12	0.0565908627064441
P-0000276-T01-IM3	2	4562400	113691060	493	-0.0404326347611144
P-0000276-T01-IM3	2	113977936	122466087	54	0.8078043562672
P-0000276-T01-IM3	2	122466361	242800960	409	-0.00389951802357683
P-0000276-T01-IM3	3	1449979	197348819	946	0.0363988259302663
P-0000276-T01-IM3	4	1402650	190262600	552	-0.0270717259178649
P-0000276-T01-IM3	5	218461	180076460	758	0.0989114876269891
P-0000276-T01-IM3	6	393272	170798930	679	0.169417432510326
P-0000276-T01-IM3	7	1672540	158450965	728	0.0235342125238364
P-0000276-T01-IM3	8	565232	145742879	258	0.328600177946959
P-0000276-T01-IM3	9	421860	139566928	578	-0.0274109492161048
P-0000276-T01-IM3	10	1510077	134199200	368	0.108440988252571
P-0000276-T01-IM3	11	532729	64571950	140	-0.15616121481169
P-0000276-T01-IM3	11	64572261	69633500	79	0.500348292245698
P-0000276-T01-IM3	11	71952278	81185331	40	1.62606955177581
P-0000276-T01-IM3	11	83269046	133495676	390	-0.240950622998762
P-0000276-T01-IM3	12	394648	12022500	109	-0.0926554739361511
P-0000276-T01-IM3	12	12022800	18398200	69	0.807532310029807
P-0000276-T01-IM3	12	18398350	133263825	567	0.0323819154465812
P-0000276-T01-IM3	13	21004738	112722350	460	-0.00887967626222146
P-0000276-T01-IM3	14	20085000	105906073	230	0.104334440671938
P-0000276-T01-IM3	15	20488800	101094364	322	-0.00100456601498561
P-0000276-T01-IM3	16	115072	89883050	492	-0.0916040604723868
P-0000276-T01-IM3	17	114669	80783009	826	-0.105530348842156
P-0000276-T01-IM3	18	724360	74387299	197	0.0552616725360711
P-0000276-T01-IM3	19	1207057	58288169	770	-0.185381903719384
P-0000276-T01-IM3	20	345864	62680587	328	-0.0149643023771174
P-0000276-T01-IM3	21	10996025	45660835	186	0.207275656739006
P-0000276-T01-IM3	22	16346391	49370891	257	-0.0226167649054771
P-0000276-T01-IM3	23	451000	149924738	665	-0.504571125116387
P-0000278-T01-IM3	1	2488153	245977881	1138	-0.0137212697078282
P-0000278-T01-IM3	2	4562305	242982300	1006	-0.139794868296639
P-0000278-T01-IM3	3	1449872	197348786	988	-0.103082369162875
P-0000278-T01-IM3	4	1402650	190262600	577	-0.163861831799352
P-0000278-T01-IM3	5	218487	180076460	781	-0.282734052715486
P-0000278-T01-IM3	6	393200	170798912	716	-0.0480877181807666
P-0000278-T01-IM3	7	1672540	158451100	772	-0.0387792111726214
P-0000278-T01-IM3	8	565219	145743000	283	-0.0667260907837765
P-0000278-T01-IM3	9	421900	139566823	611	-0.0934236884937677
P-0000278-T01-IM3	10	1510172	134199250	395	0.0485479438187819
P-0000278-T01-IM3	11	532700	133495676	671	-0.179848438649156
P-0000278-T01-IM3	12	394490	133264050	774	0.00576189557933784
P-0000278-T01-IM3	13	21004834	112722350	483	-0.26845801411229
P-0000278-T01-IM3	14	20084444	105906024	243	-0.154579840275965
P-0000278-T01-IM3	15	20488900	101094364	347	-0.0998840882859531
P-0000278-T01-IM3	16	115072	89883007	508	-0.148267692346107
P-0000278-T01-IM3	17	114669	80783009	848	-0.189031479493617
P-0000278-T01-IM3	18	724250	74463329	221	-0.147080177363064
P-0000278-T01-IM3	19	1206900	58288300	791	-0.112255215844301
P-0000278-T01-IM3	20	345800	62680612	346	-0.066132247310515
P-0000278-T01-IM3	21	10996025	45660835	198	-0.095029660793422
P-0000278-T01-IM3	22	16346070	49370754	271	-0.169011742517508
P-0000278-T01-IM3	23	451200	149924738	674	-0.477732822349938
P-0000281-T01-IM3	1	2487950	120529750	733	-0.264131072895034
P-0000281-T01-IM3	1	120548055	220440718	323	0.275337986097875
P-0000281-T01-IM3	1	220440986	245978100	117	-0.126077014550887
P-0000281-T01-IM3	2	4562350	242982300	1040	-0.220568876375414
P-0000281-T01-IM3	3	1449872	197348800	1021	-0.126836349501238
P-0000281-T01-IM3	4	1402650	190262600	590	-0.0848477511648911
P-0000281-T01-IM3	5	218502	180076550	807	-0.24051294793873
P-0000281-T01-IM3	6	393272	170798983	755	-0.125037233489896
P-0000281-T01-IM3	7	330800	158451100	804	-0.145879030331017
P-0000281-T01-IM3	8	565219	145742879	293	-0.263845830100574
P-0000281-T01-IM3	9	421900	139566800	632	-0.267524213488462
P-0000281-T01-IM3	10	1510100	134199250	412	-0.131513977463159
P-0000281-T01-IM3	11	532701	133495600	700	-0.340584227464546
P-0000281-T01-IM3	12	394648	133264050	810	-0.0932593029420462
P-0000281-T01-IM3	13	21004618	112722387	499	-0.248362570200614
P-0000281-T01-IM3	14	20084444	105906100	257	-0.17592378476765
P-0000281-T01-IM3	15	20488800	101094364	356	-0.2838011862171
P-0000281-T01-IM3	16	114973	89883007	528	-0.301351626190619
P-0000281-T01-IM3	17	114500	21536035	230	-0.440525369662302
P-0000281-T01-IM3	17	21536250	74681300	564	0.0792585134126884
P-0000281-T01-IM3	17	74681548	80783150	74	-0.54932237517607
P-0000281-T01-IM3	18	724330	74387400	230	-0.174757682389796
P-0000281-T01-IM3	19	1206800	58288300	802	-0.318048769217792
P-0000281-T01-IM3	20	345864	62680560	360	-0.268699450263372
P-0000281-T01-IM3	21	10996028	45660829	203	-0.208933734460638
P-0000281-T01-IM3	22	16346521	49370962	285	-0.287760785009858
P-0000281-T01-IM3	23	451050	149924831	635	0.352467931068586
P-0000281-T02-IM3	1	2487950	46743900	464	-0.516482832823909
P-0000281-T02-IM3	1	50871300	102238000	139	-0.020394122702017
P-0000281-T02-IM3	1	105976655	120529450	129	0.374480667115886
P-0000281-T02-IM3	1	120529750	150552700	27	1.02146659693016
P-0000281-T02-IM3	1	150552745	162831200	105	0.532200537142164
P-0000281-T02-IM3	1	162831450	214977496	184	0.963239653919392
P-0000281-T02-IM3	1	219422000	243663150	97	0.0462890386404184
P-0000281-T02-IM3	1	243668400	245978100	28	-0.234204067541138
P-0000281-T02-IM3	2	4562350	242982300	1040	-0.125657872192978
P-0000281-T02-IM3	3	1449872	41265400	163	0.126711341001254
P-0000281-T02-IM3	3	41265776	63597382	215	-0.509555724533192
P-0000281-T02-IM3	3	63597500	125684050	218	0.205759461898047
P-0000281-T02-IM3	3	128199987	155830450	220	-0.178130986782271
P-0000281-T02-IM3	3	155830800	197348800	205	0.131386008569032
P-0000281-T02-IM3	4	1402650	66535100	280	0.0655979952536402
P-0000281-T02-IM3	4	66535440	190262600	310	0.31557192530973
P-0000281-T02-IM3	5	218502	59018100	286	-0.0673189141569771
P-0000281-T02-IM3	5	59018200	116415328	176	-0.370596264588473
P-0000281-T02-IM3	5	117055037	180076550	345	0.128685032724244
P-0000281-T02-IM3	6	393272	58778844	315	0.109124904988811
P-0000281-T02-IM3	6	58779097	117631362	86	-0.291480698885621
P-0000281-T02-IM3	6	117632139	138202557	192	0.0365466584030023
P-0000281-T02-IM3	6	139292658	170798983	162	-0.485326546482738
P-0000281-T02-IM3	7	330800	12252893	112	-0.0641007804627666
P-0000281-T02-IM3	7	12463109	86544800	249	0.0922692449571966
P-0000281-T02-IM3	7	87600931	158451100	444	-0.104909633954616
P-0000281-T02-IM3	8	565219	38858550	113	-0.445549555309661
P-0000281-T02-IM3	8	43092954	145736910	157	0.403568419685141
P-0000281-T02-IM3	8	145737040	145742879	23	0.344888140630445
P-0000281-T02-IM3	9	421900	36966379	220	-0.146071271364529
P-0000281-T02-IM3	9	36966681	138829829	328	0.103915797528277
P-0000281-T02-IM3	9	139390500	139566800	84	-0.0560395143345592
P-0000281-T02-IM3	10	1510100	68821650	193	0.131009832121299
P-0000281-T02-IM3	10	70332000	134199250	219	-0.264615959450605
P-0000281-T02-IM3	11	532701	8852390	35	0.0323652327493509
P-0000281-T02-IM3	11	12264140	23122721	31	0.887694819081842
P-0000281-T02-IM3	11	27795538	56503900	48	-0.139108353631217
P-0000281-T02-IM3	11	61197569	133495600	586	-0.458248527647636
P-0000281-T02-IM3	12	394648	13764774	188	-0.286631904310227
P-0000281-T02-IM3	12	16394800	97487900	432	0.126200866603208
P-0000281-T02-IM3	12	102796100	133264050	190	-0.0522968398343912
P-0000281-T02-IM3	13	21004618	22058250	27	-0.0671296174334688
P-0000281-T02-IM3	13	25694340	54073555	295	-0.447859147496904
P-0000281-T02-IM3	13	54073600	112722387	177	0.226966623824637
P-0000281-T02-IM3	14	20084444	105906100	257	0.15283614978934
P-0000281-T02-IM3	15	20488800	101094364	356	-0.143550671036525
P-0000281-T02-IM3	16	114973	7032588	226	0.320324213767443
P-0000281-T02-IM3	16	8382701	89883007	302	-0.0431624694618365
P-0000281-T02-IM3	17	114500	21809550	235	-0.475985654615329
P-0000281-T02-IM3	17	26370200	33446750	184	0.121956634679701
P-0000281-T02-IM3	17	33448100	38567000	114	0.850335136032046
P-0000281-T02-IM3	17	41197711	77280263	263	0.153488410736324
P-0000281-T02-IM3	17	77453363	80783150	72	-0.192677280804095
P-0000281-T02-IM3	18	724330	46385400	156	-0.0240831601237543
P-0000281-T02-IM3	18	48573437	74387400	74	-0.386350913451675
P-0000281-T02-IM3	19	1206800	58288300	802	-0.110291027876316
P-0000281-T02-IM3	20	345864	51970776	295	0.0507468003418724
P-0000281-T02-IM3	20	51971059	62680560	65	0.522144588914875
P-0000281-T02-IM3	21	10996028	45660829	203	0.190300291303919
P-0000281-T02-IM3	22	16346521	49370962	285	-0.166945992362204
P-0000281-T02-IM3	23	451050	114303858	524	0.0280195750961838
P-0000281-T02-IM3	23	114304300	149924831	111	0.467895805857058
P-0000288-T01-IM3	1	2487950	7434600	21	0.0497329597902957
P-0000288-T01-IM3	1	9770541	50871449	413	-0.102667772212063
P-0000288-T01-IM3	1	51434338	121484690	243	0.122421134644237
P-0000288-T01-IM3	1	145273302	245977996	396	0.762316539597336
P-0000288-T01-IM3	2	4562300	16080850	13	0.227994359789642
P-0000288-T01-IM3	2	16081150	61761060	331	-0.109841245282553
P-0000288-T01-IM3	2	66352795	242801050	575	0.092922663278782
P-0000288-T01-IM3	3	1449979	197348638	922	0.0679816534187165
P-0000288-T01-IM3	4	1402580	190262486	542	0.014330807753584
P-0000288-T01-IM3	5	218487	1593266	66	0.251158775980281
P-0000288-T01-IM3	5	1593500	170814889	509	0.49274599975869
P-0000288-T01-IM3	5	170815100	180076500	162	0.158381028068232
P-0000288-T01-IM3	6	393272	170798821	662	0.0908337625043181
P-0000288-T01-IM3	7	1672500	6777639	94	-0.219369774311406
P-0000288-T01-IM3	7	11297800	158450965	626	0.0452597184054405
P-0000288-T01-IM3	8	565091	145742900	251	0.412925790325089
P-0000288-T01-IM3	9	422053	139566900	569	0.0125992338743544
P-0000288-T01-IM3	10	1509981	134830727	357	0.0720483051422103
P-0000288-T01-IM3	11	532729	133495735	626	-0.0415556851637309
P-0000288-T01-IM3	12	394500	133263825	733	-0.0111596102019628
P-0000288-T01-IM3	13	21004800	112722387	456	0.00567187485001461
P-0000288-T01-IM3	14	20085000	105906024	224	0.0951325655111291
P-0000288-T01-IM3	15	20488741	99861700	311	0.0637757788107852
P-0000288-T01-IM3	16	115041	33371424	320	0.422564276393015
P-0000288-T01-IM3	16	33371874	89883007	167	-0.52598879642956
P-0000288-T01-IM3	17	114669	80783046	815	-0.0846214506746675
P-0000288-T01-IM3	18	724400	74387299	198	0.0830057522079269
P-0000288-T01-IM3	19	1206850	58288250	752	-0.193903605560793
P-0000288-T01-IM3	20	345791	62680300	320	0.0273547121514624
P-0000288-T01-IM3	21	10996001	45660835	174	0.125649099395335
P-0000288-T01-IM3	22	16346391	49370864	255	-0.109653884980419
P-0000288-T01-IM3	23	451150	102721356	537	-0.22009525835286
P-0000288-T01-IM3	23	106444185	122696558	10	0.435644380065201
P-0000288-T01-IM3	23	123019400	149924738	113	-0.171972798014102
P-0000292-T01-IM3	1	2488153	14192526	164	-0.300498683594436
P-0000292-T01-IM3	1	15296000	65352050	351	0.00405522499884231
P-0000292-T01-IM3	1	66042078	106053700	58	-0.375849289444911
P-0000292-T01-IM3	1	108079857	148889550	123	0.544772237569351
P-0000292-T01-IM3	1	150547207	150552700	12	1.92164541471398
P-0000292-T01-IM3	1	152330945	243727100	361	0.437024059045586
P-0000292-T01-IM3	1	243727250	245977996	18	0.191098967655504
P-0000292-T01-IM3	2	4562300	242982300	950	-0.0537897273140673
P-0000292-T01-IM3	3	1449872	197348800	940	0.0148797490603171
P-0000292-T01-IM3	4	1402650	190262600	553	-0.301741706361415
P-0000292-T01-IM3	5	218502	2979900	73	-0.214298578481997
P-0000292-T01-IM3	5	4089211	178996435	626	0.405635163630584
P-0000292-T01-IM3	5	178996554	180076460	53	-0.372524965997174
P-0000292-T01-IM3	6	393100	25092539	50	-0.118544548790985
P-0000292-T01-IM3	6	25606672	32166956	105	0.618580131357119
P-0000292-T01-IM3	6	32168608	170798912	526	-0.0739569358114955
P-0000292-T01-IM3	7	1672601	158450900	730	-0.28939357324848
P-0000292-T01-IM3	8	565232	38314932	88	-0.474340068998414
P-0000292-T01-IM3	8	38315100	145742850	166	0.10370421876653
P-0000292-T01-IM3	9	421980	139566889	577	-0.182738363860608
P-0000292-T01-IM3	10	1510047	134830801	365	-0.192086851342606
P-0000292-T01-IM3	11	532600	64573900	149	-0.329967710612212
P-0000292-T01-IM3	11	64574500	86807331	140	0.328098820748577
P-0000292-T01-IM3	11	88359710	133495700	352	-0.407309023036062
P-0000292-T01-IM3	12	394500	1039400	75	-0.239477436776393
P-0000292-T01-IM3	12	1040373	78288760	486	0.120334782633058
P-0000292-T01-IM3	12	81164017	133263981	184	-0.532715113585352
P-0000292-T01-IM3	13	20847568	112722387	461	-0.0103888215270167
P-0000292-T01-IM3	14	20084484	105906000	231	-0.375747671268577
P-0000292-T01-IM3	15	20488892	99861750	320	-0.160863768522727
P-0000292-T01-IM3	16	115100	348352	16	-0.398466884238787
P-0000292-T01-IM3	16	354287	33373250	311	0.178518705200891
P-0000292-T01-IM3	16	46403695	89883000	163	-0.500607010306811
P-0000292-T01-IM3	17	114753	80783009	823	-0.151495133550217
P-0000292-T01-IM3	18	724330	74463400	202	-0.0796341392239732
P-0000292-T01-IM3	19	1207020	58288169	759	-0.391226242195906
P-0000292-T01-IM3	20	345750	62680265	327	-0.10054089648641
P-0000292-T01-IM3	21	10996150	45660835	185	-0.0699290539844702
P-0000292-T01-IM3	22	16346070	49370891	259	-0.518900815755427
P-0000292-T01-IM3	23	451150	149924738	669	-0.368986836639935
P-0000295-T01-IM3	1	2487950	245977997	1063	0.00962573122813076
P-0000295-T01-IM3	2	2470559	242982324	919	-0.0720912523955805
P-0000295-T01-IM3	3	1449872	197348826	918	-0.0813536402974533
P-0000295-T01-IM3	4	899300	190262500	543	-0.0479828695869809
P-0000295-T01-IM3	5	218487	180058842	730	-0.0101605907727507
P-0000295-T01-IM3	6	393272	170798891	668	0.0278427913091132
P-0000295-T01-IM3	7	1672540	158450965	713	-0.0510052783962348
P-0000295-T01-IM3	8	565300	145742850	248	-0.0612360192268706
P-0000295-T01-IM3	9	422000	139566889	558	-0.0980200250694268
P-0000295-T01-IM3	10	1509981	134830727	354	-0.0204232524247314
P-0000295-T01-IM3	11	532700	133495676	629	-0.080801698624117
P-0000295-T01-IM3	12	394600	133264000	726	-0.105099638471593
P-0000295-T01-IM3	13	20847600	112722125	450	-0.100368258172316
P-0000295-T01-IM3	14	20084442	105259042	226	-0.112269115299897
P-0000295-T01-IM3	15	20488800	99861550	312	-0.0893531812200052
P-0000295-T01-IM3	16	115100	89883003	476	-0.127219400544795
P-0000295-T01-IM3	17	114669	80783009	813	-0.070636525303327
P-0000295-T01-IM3	18	724330	74463329	198	-0.0225750948255848
P-0000295-T01-IM3	19	1207008	58288184	747	-0.0997122807479374
P-0000295-T01-IM3	20	345791	62680194	320	-0.0348959893159565
P-0000295-T01-IM3	21	10996000	45660700	176	-0.1095456005317
P-0000295-T01-IM3	22	16346045	49370800	258	-0.12008762471002
P-0000295-T01-IM3	23	451150	149924831	665	-0.17497079960879
P-0000296-T01-IM3	1	2487950	27102200	281	-0.267741012249242
P-0000296-T01-IM3	1	27105600	226064734	663	0.115475456759977
P-0000296-T01-IM3	1	226549066	245978038	104	-0.192645738447399
P-0000296-T01-IM3	2	2470559	242801050	894	-0.0119569821119712
P-0000296-T01-IM3	3	1449872	197348826	905	-0.00315054584729013
P-0000296-T01-IM3	4	899300	66214043	226	-0.322042633258108
P-0000296-T01-IM3	4	66217078	157615583	199	0.0285121168096921
P-0000296-T01-IM3	4	157615700	190262600	101	-0.311978086901433
P-0000296-T01-IM3	5	218487	1593498	62	1.47636932945913
P-0000296-T01-IM3	5	2979600	97303834	274	0.0667292201881664
P-0000296-T01-IM3	5	97303950	180058874	373	-0.31506476481015
P-0000296-T01-IM3	6	393088	170798912	660	0.0532558798346382
P-0000296-T01-IM3	7	1672540	158450965	698	-0.0667025256168437
P-0000296-T01-IM3	8	565232	11587200	14	-0.137912829768743
P-0000296-T01-IM3	8	12586264	18916901	12	0.882626545846149
P-0000296-T01-IM3	8	23531300	29496900	15	-0.501875584472774
P-0000296-T01-IM3	8	29885245	145742900	194	0.509208572983675
P-0000296-T01-IM3	9	421980	139566900	560	-0.302780849577087
P-0000296-T01-IM3	10	1510000	134830838	344	0.0174221740184513
P-0000296-T01-IM3	11	532602	133495676	621	0.0214257750755936
P-0000296-T01-IM3	12	394524	1042021	76	-0.116116297213354
P-0000296-T01-IM3	12	1042217	92820752	463	0.13098860592306
P-0000296-T01-IM3	12	92820850	133263825	171	-0.237049423514944
P-0000296-T01-IM3	13	20847634	32972522	228	-0.336907796916793
P-0000296-T01-IM3	13	32972870	112722387	218	0.0954579883695078
P-0000296-T01-IM3	14	20085023	105259009	219	0.101835609422978
P-0000296-T01-IM3	15	20488892	99861659	309	-0.0285315864652345
P-0000296-T01-IM3	16	115072	89883000	475	-0.288724491073998
P-0000296-T01-IM3	17	114595	36099492	392	-0.305070308329594
P-0000296-T01-IM3	17	37618250	38567100	100	0.98408067590989
P-0000296-T01-IM3	17	41197760	80783009	312	-0.337195752693062
P-0000296-T01-IM3	18	724385	74387299	187	-0.00740676890827546
P-0000296-T01-IM3	19	1207020	15303450	422	-0.58775553982516
P-0000296-T01-IM3	19	15308317	52705144	287	-0.0821196214105667
P-0000296-T01-IM3	19	52705400	58288169	30	-0.462293674536465
